localminute,use,gen,grid,Month,Day,Hour,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Temperature,Solar Zenith Angle,Precipitable Water
2016-03-31 19:00:00-05,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,7,100.56,2.021
2016-03-31 20:00:00-05,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,6,112.9,2.049
2016-03-31 21:00:00-05,0.0,0.0,0.0,1,1,2,0,0,0,0,0,0,6,125.59,2.037
2016-03-31 22:00:00-05,0.0,0.0,0.0,1,1,3,0,0,0,0,0,0,6,138.48,2.021
2016-03-31 23:00:00-05,0.0,0.0,0.0,1,1,4,0,0,0,0,0,0,6,151.39,2.027
2016-04-01 00:00:00-05,0.0,0.0,0.0,1,1,5,0,0,0,0,0,0,6,163.89,2.059
2016-04-01 01:00:00-05,0.0,0.0,0.0,1,1,6,0,0,0,0,0,0,6,172.6,2.103
2016-04-01 02:00:00-05,0.0,0.0,0.0,1,1,7,0,0,0,0,0,0,6,165.58,2.154
2016-04-01 03:00:00-05,0.0,0.0,0.0,1,1,8,0,0,0,0,0,0,5,153.23,2.212
2016-04-01 04:00:00-05,0.0,0.0,0.0,1,1,9,0,0,0,0,0,0,5,140.34,2.258
2016-04-01 05:00:00-05,0.0,0.0,0.0,1,1,10,0,0,0,0,0,0,5,127.44,2.285
2016-04-01 06:00:00-05,0.0,0.0,0.0,1,1,11,0,0,0,0,0,0,4,114.71,2.302
2016-04-01 07:00:00-05,0.0,0.0,0.0,1,1,12,0,0,0,0,0,0,4,102.3,2.32
2016-04-01 08:00:00-05,0.0,0.0,0.0,1,1,13,0,0,0,0,0,0,4,90.4,2.339
2016-04-01 09:00:00-05,0.0,0.0,0.0,1,1,14,53,0,53,57,453,141,4,79.28,2.343
2016-04-01 10:00:00-05,0.0,0.0,0.0,1,1,15,120,0,120,83,670,319,4,69.34,2.3280000000000003
2016-04-01 11:00:00-05,0.0,0.0,0.0,1,1,16,209,70,243,95,777,470,5,61.17,2.305
2016-04-01 12:00:00-05,0.0,0.0,0.0,1,1,17,237,360,441,99,833,570,6,55.57,2.285
2016-04-01 13:00:00-05,0.0,0.0,0.0,1,1,18,228,21,241,101,851,609,6,53.38,2.275
2016-04-01 14:00:00-05,0.0,0.0,0.0,1,1,19,171,0,171,98,842,581,6,54.99,2.271
2016-04-01 15:00:00-05,0.0,0.0,0.0,1,1,20,199,31,214,92,800,491,6,60.12000000000001,2.266
2016-04-01 16:00:00-05,0.0,0.0,0.0,1,1,21,20,0,20,80,713,348,6,67.95,2.261
2016-04-01 17:00:00-05,0.0,0.0,0.0,1,1,22,9,0,9,58,532,172,5,77.66,2.259
2016-04-01 18:00:00-05,0.0,0.0,0.0,1,1,23,0,0,0,12,87,14,4,88.63,2.265
2016-04-01 19:00:00-05,0.0,0.0,0.0,1,2,0,0,0,0,0,0,0,4,100.43,2.273
2016-04-01 20:00:00-05,0.0,0.0,0.0,1,2,1,0,0,0,0,0,0,4,112.77,2.282
2016-04-01 21:00:00-05,0.0,0.0,0.0,1,2,2,0,0,0,0,0,0,4,125.46,2.294
2016-04-01 22:00:00-05,0.0,0.0,0.0,1,2,3,0,0,0,0,0,0,4,138.35,2.306
2016-04-01 23:00:00-05,0.0,0.0,0.0,1,2,4,0,0,0,0,0,0,4,151.26,2.311
2016-04-02 00:00:00-05,0.0,0.0,0.0,1,2,5,0,0,0,0,0,0,4,163.76,2.2960000000000003
2016-04-02 01:00:00-05,0.0,0.0,0.0,1,2,6,0,0,0,0,0,0,4,172.51,2.265
2016-04-02 02:00:00-05,0.0,0.0,0.0,1,2,7,0,0,0,0,0,0,4,165.63,2.238
2016-04-02 03:00:00-05,0.0,0.0,0.0,1,2,8,0,0,0,0,0,0,4,153.3,2.23
2016-04-02 04:00:00-05,0.0,0.0,0.0,1,2,9,0,0,0,0,0,0,4,140.41,2.24
2016-04-02 05:00:00-05,0.0,0.0,0.0,1,2,10,0,0,0,0,0,0,4,127.51,2.265
2016-04-02 06:00:00-05,0.0,0.0,0.0,1,2,11,0,0,0,0,0,0,4,114.77,2.3040000000000003
2016-04-02 07:00:00-05,0.0,0.0,0.0,1,2,12,0,0,0,0,0,0,4,102.36,2.35
2016-04-02 08:00:00-05,0.0,0.0,0.0,1,2,13,0,0,0,0,0,0,4,90.44,2.39
2016-04-02 09:00:00-05,0.0,0.0,0.0,1,2,14,11,0,11,52,488,143,4,79.31,2.418
2016-04-02 10:00:00-05,0.0,0.0,0.0,1,2,15,25,0,25,75,702,322,5,69.35000000000001,2.436
2016-04-02 11:00:00-05,0.0,0.0,0.0,1,2,16,208,65,239,87,796,472,5,61.15,2.449
2016-04-02 12:00:00-05,0.0,0.0,0.0,1,2,17,250,65,287,95,839,570,6,55.52,2.4530000000000003
2016-04-02 13:00:00-05,0.0,0.0,0.0,1,2,18,59,0,59,96,859,610,6,53.29,2.441
2016-04-02 14:00:00-05,0.0,0.0,0.0,1,2,19,122,0,122,92,855,584,7,54.88,2.4130000000000003
2016-04-02 15:00:00-05,0.0,0.0,0.0,1,2,20,158,0,158,84,823,496,8,59.99,2.396
2016-04-02 16:00:00-05,0.0,0.0,0.0,1,2,21,105,0,105,74,738,353,7,67.81,2.397
2016-04-02 17:00:00-05,0.0,0.0,0.0,1,2,22,52,0,52,53,570,176,6,77.52,2.3930000000000002
2016-04-02 18:00:00-05,0.0,0.0,0.0,1,2,23,4,0,4,12,127,16,5,88.49,2.375
2016-04-02 19:00:00-05,0.0,0.0,0.0,1,3,0,0,0,0,0,0,0,5,100.29,2.356
2016-04-02 20:00:00-05,0.0,0.0,0.0,1,3,1,0,0,0,0,0,0,5,112.64,2.346
2016-04-02 21:00:00-05,0.0,0.0,0.0,1,3,2,0,0,0,0,0,0,4,125.33,2.336
2016-04-02 22:00:00-05,0.0,0.0,0.0,1,3,3,0,0,0,0,0,0,4,138.22,2.322
2016-04-02 23:00:00-05,0.0,0.0,0.0,1,3,4,0,0,0,0,0,0,4,151.12,2.301
2016-04-03 00:00:00-05,0.0,0.0,0.0,1,3,5,0,0,0,0,0,0,4,163.62,2.277
2016-04-03 01:00:00-05,0.0,0.0,0.0,1,3,6,0,0,0,0,0,0,4,172.4,2.254
2016-04-03 02:00:00-05,0.0,0.0,0.0,1,3,7,0,0,0,0,0,0,4,165.67000000000004,2.225
2016-04-03 03:00:00-05,0.0,0.0,0.0,1,3,8,0,0,0,0,0,0,4,153.37,2.177
2016-04-03 04:00:00-05,0.0,0.0,0.0,1,3,9,0,0,0,0,0,0,4,140.48,2.092
2016-04-03 05:00:00-05,0.0,0.0,0.0,1,3,10,0,0,0,0,0,0,4,127.57,1.967
2016-04-03 06:00:00-05,0.0,0.0,0.0,1,3,11,0,0,0,0,0,0,4,114.83,1.82
2016-04-03 07:00:00-05,0.0,0.0,0.0,1,3,12,0,0,0,0,0,0,4,102.41,1.679
2016-04-03 08:00:00-05,0.0,0.0,0.0,1,3,13,0,0,0,0,0,0,5,90.48,1.564
2016-04-03 09:00:00-05,0.0,0.0,0.0,1,3,14,49,545,150,49,545,150,7,79.34,1.481
2016-04-03 10:00:00-05,0.0,0.0,0.0,1,3,15,148,109,187,71,749,335,9,69.35000000000001,1.4280000000000002
2016-04-03 11:00:00-05,0.0,0.0,0.0,1,3,16,215,97,262,83,844,491,12,61.12000000000001,1.383
2016-04-03 12:00:00-05,0.0,0.0,0.0,1,3,17,251,295,419,88,893,595,13,55.46,1.327
2016-04-03 13:00:00-05,0.0,0.0,0.0,1,3,18,262,334,463,91,910,636,14,53.2,1.2570000000000001
2016-04-03 14:00:00-05,0.0,0.0,0.0,1,3,19,88,907,611,88,907,611,15,54.77,1.177
2016-04-03 15:00:00-05,0.0,0.0,0.0,1,3,20,81,877,522,81,877,522,15,59.85,1.092
2016-04-03 16:00:00-05,0.0,0.0,0.0,1,3,21,70,807,377,70,807,377,14,67.67,0.996
2016-04-03 17:00:00-05,0.0,0.0,0.0,1,3,22,50,656,194,50,656,194,11,77.38,0.89
2016-04-03 18:00:00-05,0.0,0.0,0.0,1,3,23,13,213,19,13,213,19,8,88.35000000000002,0.787
2016-04-03 19:00:00-05,0.0,0.0,0.0,1,4,0,0,0,0,0,0,0,7,100.15,0.6990000000000001
2016-04-03 20:00:00-05,0.0,0.0,0.0,1,4,1,0,0,0,0,0,0,6,112.5,0.627
2016-04-03 21:00:00-05,0.0,0.0,0.0,1,4,2,0,0,0,0,0,0,5,125.19,0.5750000000000001
2016-04-03 22:00:00-05,0.0,0.0,0.0,1,4,3,0,0,0,0,0,0,4,138.08,0.542
2016-04-03 23:00:00-05,0.0,0.0,0.0,1,4,4,0,0,0,0,0,0,3,150.99,0.523
2016-04-04 00:00:00-05,0.0,0.0,0.0,1,4,5,0,0,0,0,0,0,2,163.48,0.515
2016-04-04 01:00:00-05,0.0,0.0,0.0,1,4,6,0,0,0,0,0,0,2,172.29,0.513
2016-04-04 02:00:00-05,0.0,0.0,0.0,1,4,7,0,0,0,0,0,0,2,165.70000000000005,0.515
2016-04-04 03:00:00-05,0.0,0.0,0.0,1,4,8,0,0,0,0,0,0,1,153.43,0.519
2016-04-04 04:00:00-05,0.0,0.0,0.0,1,4,9,0,0,0,0,0,0,1,140.55,0.524
2016-04-04 05:00:00-05,0.0,0.0,0.0,1,4,10,0,0,0,0,0,0,0,127.63,0.527
2016-04-04 06:00:00-05,0.0,0.0,0.0,1,4,11,0,0,0,0,0,0,0,114.89,0.529
2016-04-04 07:00:00-05,0.0,0.0,0.0,1,4,12,0,0,0,0,0,0,0,102.46,0.529
2016-04-04 08:00:00-05,0.0,0.0,0.0,1,4,13,0,0,0,0,0,0,1,90.52,0.529
2016-04-04 09:00:00-05,0.0,0.0,0.0,1,4,14,40,672,164,40,672,164,3,79.35000000000002,0.53
2016-04-04 10:00:00-05,0.0,0.0,0.0,1,4,15,56,856,359,56,856,359,6,69.35000000000001,0.5329999999999999
2016-04-04 11:00:00-05,0.0,0.0,0.0,1,4,16,65,938,518,65,938,518,9,61.09,0.5429999999999999
2016-04-04 12:00:00-05,0.0,0.0,0.0,1,4,17,70,975,624,70,975,624,10,55.4,0.562
2016-04-04 13:00:00-05,0.0,0.0,0.0,1,4,18,74,979,663,74,979,663,11,53.1,0.588
2016-04-04 14:00:00-05,0.0,0.0,0.0,1,4,19,74,967,634,74,967,634,12,54.64,0.618
2016-04-04 15:00:00-05,0.0,0.0,0.0,1,4,20,70,930,539,70,930,539,12,59.71,0.643
2016-04-04 16:00:00-05,0.0,0.0,0.0,1,4,21,63,851,389,63,851,389,11,67.52,0.657
2016-04-04 17:00:00-05,0.0,0.0,0.0,1,4,22,48,690,200,48,690,200,9,77.24,0.6629999999999999
