localminute,use,gen,grid
2017-01-01 00:00:00-06,0.8208333333333331,0.0,0.8208333333333331
2017-01-01 01:00:00-06,0.4581833333333333,0.0,0.4581833333333333
2017-01-01 02:00:00-06,0.4368,0.0,0.4368
2017-01-01 03:00:00-06,0.3673666666666666,0.0,0.3673666666666666
2017-01-01 04:00:00-06,0.4341833333333333,0.0,0.4341833333333333
2017-01-01 05:00:00-06,0.3269333333333333,0.0,0.3269333333333333
2017-01-01 06:00:00-06,0.4287833333333333,0.0,0.4287833333333333
2017-01-01 07:00:00-06,0.6456666666666666,0.00225,0.6335166666666666
2017-01-01 08:00:00-06,0.737,0.13336666666666666,0.6036833333333332
2017-01-01 09:00:00-06,0.6990666666666666,0.5725333333333332,0.12651666666666664
2017-01-01 10:00:00-06,0.7233333333333332,1.4523333333333333,-0.72895
2017-01-01 11:00:00-06,0.8330333333333331,1.8418333333333332,-1.0087666666666664
2017-01-01 12:00:00-06,0.6757166666666666,2.266566666666667,-1.5908
2017-01-01 13:00:00-06,0.6881833333333331,2.41985,-1.7317
2017-01-01 14:00:00-06,0.8498833333333331,2.308066666666667,-1.4581166666666667
2017-01-01 15:00:00-06,0.9431666666666664,1.9141,-0.971
2017-01-01 16:00:00-06,2.1923833333333334,1.148,1.0444166666666668
2017-01-01 17:00:00-06,0.9400166666666664,0.151,0.7751833333333331
2017-01-01 18:00:00-06,0.9339,0.0,0.9339
2017-01-01 19:00:00-06,0.9605333333333332,0.0,0.9605333333333332
2017-01-01 20:00:00-06,0.9564666666666664,0.0,0.9564666666666664
2017-01-01 21:00:00-06,1.1155333333333333,0.0,1.1155333333333333
2017-01-01 22:00:00-06,0.94235,0.0,0.94235
2017-01-01 23:00:00-06,0.9000666666666666,0.0,0.9000666666666666
2017-01-02 00:00:00-06,0.7324166666666665,0.0,0.7324166666666665
2017-01-02 01:00:00-06,0.51965,0.0,0.51965
2017-01-02 02:00:00-06,0.4716166666666666,0.0,0.4716166666666666
2017-01-02 03:00:00-06,0.4711333333333332,0.0,0.4711333333333332
2017-01-02 04:00:00-06,0.464,0.0,0.464
2017-01-02 05:00:00-06,0.4551666666666666,0.0,0.4551666666666666
2017-01-02 06:00:00-06,0.3331166666666666,0.0,0.3331166666666666
2017-01-02 07:00:00-06,0.57445,0.0,0.57445
