localminute,use,gen,grid,Month,Day,Hour,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Temperature,Solar Zenith Angle,Precipitable Water
2016-01-01 00:00:00-06,0.85745,0.0,0.85745,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,100.56,2.021
2016-01-01 01:00:00-06,0.8666,0.0,0.8666,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,112.9,2.049
2016-01-01 02:00:00-06,0.8060833333333332,0.0,0.8060833333333332,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,125.59,2.037
2016-01-01 03:00:00-06,0.7842,0.0,0.7842,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,138.48,2.021
2016-01-01 04:00:00-06,0.77315,0.0,0.77315,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,151.39,2.027
2016-01-01 05:00:00-06,1.10925,0.0,1.10925,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,163.89,2.059
2016-01-01 06:00:00-06,1.3029,0.0,1.3029,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,172.6,2.103
2016-01-01 07:00:00-06,1.1184833333333333,0.01215,1.1063166666666668,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,165.58,2.154
2016-01-01 08:00:00-06,2.8179333333333334,0.2833833333333333,2.5346,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,153.23,2.212
2016-01-01 09:00:00-06,4.993833333333333,0.3327666666666666,4.661033333333333,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,140.34,2.258
2016-01-01 10:00:00-06,3.42335,0.6856666666666666,2.737566666666667,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,127.44,2.285
2016-01-01 11:00:00-06,2.919566666666667,1.6126333333333331,1.3070333333333333,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,114.71,2.302
2016-01-01 12:00:00-06,1.4327833333333333,0.9212166666666666,0.51145,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,102.3,2.32
2016-01-01 13:00:00-06,0.81265,0.6714833333333332,0.1412,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,90.4,2.339
