localminute,use,gen,grid
2017-01-01 00:00:00-06,1.4613666666666667,0.0,1.4613666666666667
2017-01-01 01:00:00-06,0.5974666666666666,0.0,0.5974666666666666
2017-01-01 02:00:00-06,0.2425333333333333,0.0,0.2425333333333333
2017-01-01 03:00:00-06,0.2188,0.0,0.2188
2017-01-01 04:00:00-06,0.19141666666666665,0.0,0.19141666666666665
2017-01-01 05:00:00-06,0.2560333333333333,0.0,0.2560333333333333
2017-01-01 06:00:00-06,0.1537333333333333,0.0,0.1537333333333333
2017-01-01 07:00:00-06,0.18005,0.00908333333333333,0.16591666666666666
2017-01-01 08:00:00-06,0.8488,0.14775,0.7010666666666666
2017-01-01 09:00:00-06,0.2293,0.71795,-0.48875
2017-01-01 10:00:00-06,0.5922166666666666,1.2656666666666667,-0.67355
2017-01-01 11:00:00-06,0.2458666666666666,1.6324166666666668,-1.3866
2017-01-01 12:00:00-06,0.3111666666666666,2.07325,-1.7620833333333332
2017-01-01 13:00:00-06,0.9573666666666664,2.2704666666666666,-1.3131666666666668
2017-01-01 14:00:00-06,1.4204666666666668,2.2028,-0.7824833333333331
2017-01-01 15:00:00-06,1.4124666666666668,1.8629166666666668,-0.4505
2017-01-01 16:00:00-06,1.3732,0.9974666666666664,0.37571666666666653
2017-01-01 17:00:00-06,1.3740666666666668,0.0612,1.30385
2017-01-01 18:00:00-06,2.1344333333333334,0.0,2.1344333333333334
2017-01-01 19:00:00-06,0.8916166666666666,0.0,0.8916166666666666
2017-01-01 20:00:00-06,0.2907833333333333,0.0,0.2907833333333333
2017-01-01 21:00:00-06,0.2722666666666666,0.0,0.2722666666666666
2017-01-01 22:00:00-06,0.2798833333333333,0.0,0.2798833333333333
2017-01-01 23:00:00-06,0.2013,0.0,0.2013
2017-01-02 00:00:00-06,0.15625,0.0,0.15625
2017-01-02 01:00:00-06,0.1559333333333333,0.0,0.1559333333333333
2017-01-02 02:00:00-06,0.1560833333333333,0.0,0.1560833333333333
2017-01-02 03:00:00-06,0.1559833333333333,0.0,0.1559833333333333
2017-01-02 04:00:00-06,0.1556,0.0,0.1556
2017-01-02 05:00:00-06,0.1551333333333333,0.0,0.1551333333333333
2017-01-02 06:00:00-06,0.1601,0.0,0.1601
2017-01-02 07:00:00-06,0.2533,0.0,0.2533
2017-01-02 08:00:00-06,0.2786666666666666,0.22941666666666666,0.044483333333333326
2017-01-02 09:00:00-06,1.2103666666666668,1.0030666666666663,0.20715
2017-01-02 10:00:00-06,1.40315,1.3850166666666668,0.01808333333333333
2017-01-02 11:00:00-06,1.415166666666667,1.8921333333333332,-0.4768333333333332
2017-01-02 12:00:00-06,1.5145333333333333,2.3022666666666667,-0.7876666666666666
2017-01-02 13:00:00-06,1.4366166666666669,2.422483333333333,-0.98595
2017-01-02 14:00:00-06,1.61965,2.341133333333333,-0.7215333333333332
2017-01-02 15:00:00-06,1.5521666666666667,2.0215,-0.4694
2017-01-02 16:00:00-06,1.42275,1.1922833333333331,0.2304833333333333
2017-01-02 17:00:00-06,1.2778666666666667,0.07456666666666666,1.1967166666666669
2017-01-02 18:00:00-06,0.3106166666666666,0.0,0.3106166666666666
2017-01-02 19:00:00-06,0.3028833333333333,0.0,0.3028833333333333
2017-01-02 20:00:00-06,1.06765,0.0,1.06765
2017-01-02 21:00:00-06,1.5068166666666667,0.0,1.5068166666666667
2017-01-02 22:00:00-06,1.223833333333333,0.0,1.223833333333333
2017-01-02 23:00:00-06,0.72335,0.0,0.72335
2017-01-03 00:00:00-06,0.4252166666666666,0.0,0.4252166666666666
2017-01-03 01:00:00-06,0.25915,0.0,0.25915
2017-01-03 02:00:00-06,0.20418333333333327,0.0,0.20418333333333327
2017-01-03 03:00:00-06,0.22461666666666666,0.0,0.22461666666666666
2017-01-03 04:00:00-06,0.2415333333333333,0.0,0.2415333333333333
2017-01-03 05:00:00-06,0.18456666666666666,0.0,0.18456666666666666
2017-01-03 06:00:00-06,0.2550666666666666,0.0,0.2550666666666666
2017-01-03 07:00:00-06,0.1878,0.013933333333333329,0.16935
2017-01-03 08:00:00-06,1.3896333333333333,0.45705,0.93255
2017-01-03 09:00:00-06,2.005233333333333,1.0209166666666667,0.9842833333333332
2017-01-03 10:00:00-06,1.797316666666667,1.3162333333333331,0.4811166666666666
2017-01-03 11:00:00-06,3.2752833333333333,1.82805,1.44725
2017-01-03 12:00:00-06,1.7307833333333331,2.1933833333333332,-0.4626666666666666
2017-01-03 13:00:00-06,1.4977166666666668,2.1744,-0.6768333333333332
2017-01-03 14:00:00-06,3.086816666666667,2.1780833333333334,0.9087333333333332
2017-01-03 15:00:00-06,1.7647666666666668,1.8975666666666668,-0.13276666666666664
2017-01-03 16:00:00-06,0.42125,1.133133333333333,-0.71195
2017-01-03 17:00:00-06,0.2801833333333333,0.09966666666666664,0.17415
2017-01-03 18:00:00-06,1.9737,0.0,1.9737
2017-01-03 19:00:00-06,1.1762333333333332,0.0,1.1762333333333332
2017-01-03 20:00:00-06,0.5857833333333332,0.0,0.5857833333333332
2017-01-03 21:00:00-06,0.5457666666666666,0.0,0.5457666666666666
2017-01-03 22:00:00-06,0.9008,0.0,0.9008
2017-01-03 23:00:00-06,0.9060833333333332,0.0,0.9060833333333332
2017-01-04 00:00:00-06,0.276,0.0,0.276
2017-01-04 01:00:00-06,0.2378333333333333,0.0,0.2378333333333333
2017-01-04 02:00:00-06,0.1958,0.0,0.1958
2017-01-04 03:00:00-06,0.2395833333333333,0.0,0.2395833333333333
2017-01-04 04:00:00-06,0.16785,0.0,0.16785
2017-01-04 05:00:00-06,0.21716666666666665,0.0,0.21716666666666665
2017-01-04 06:00:00-06,0.1499833333333333,0.0,0.1499833333333333
2017-01-04 07:00:00-06,0.1470833333333333,0.0009166666666666666,0.14061666666666664
2017-01-04 08:00:00-06,0.23725,0.22766666666666666,0.00958333333333333
2017-01-04 09:00:00-06,1.5122,0.5448333333333332,0.96735
2017-01-04 10:00:00-06,1.4371,0.8058166666666666,0.6313333333333332
2017-01-04 11:00:00-06,1.5396166666666669,0.6233833333333332,0.9162666666666666
2017-01-04 12:00:00-06,1.4340666666666668,0.5225166666666666,0.91165
2017-01-04 13:00:00-06,1.53065,0.7887166666666666,0.7419833333333331
2017-01-04 14:00:00-06,1.4504666666666668,1.3628333333333331,0.08765
2017-01-04 15:00:00-06,1.747,1.5792833333333332,0.1676333333333333
2017-01-04 16:00:00-06,1.745,0.8350666666666666,0.9099666666666666
2017-01-04 17:00:00-06,2.911116666666667,0.010316666666666665,2.8886833333333333
2017-01-04 18:00:00-06,1.3726666666666667,0.0,1.3726666666666667
2017-01-04 19:00:00-06,1.3574333333333333,0.0,1.3574333333333333
2017-01-04 20:00:00-06,1.85785,0.0,1.85785
2017-01-04 21:00:00-06,1.5075333333333332,0.0,1.5075333333333332
2017-01-04 22:00:00-06,0.6775,0.0,0.6775
2017-01-04 23:00:00-06,0.2275833333333333,0.0,0.2275833333333333
2017-01-05 00:00:00-06,0.2584,0.0,0.2584
2017-01-05 01:00:00-06,0.2107,0.0,0.2107
2017-01-05 02:00:00-06,0.2495666666666666,0.0,0.2495666666666666
2017-01-05 03:00:00-06,0.22381666666666666,0.0,0.22381666666666666
2017-01-05 04:00:00-06,0.2519,0.0,0.2519
2017-01-05 05:00:00-06,0.21688333333333326,0.0,0.21688333333333326
2017-01-05 06:00:00-06,0.2549833333333333,0.0,0.2549833333333333
2017-01-05 07:00:00-06,0.4244833333333333,0.0091,0.4103
2017-01-05 08:00:00-06,0.3373333333333333,0.22123333333333328,0.1161
2017-01-05 09:00:00-06,0.25895,0.20283333333333328,0.05611666666666666
2017-01-05 10:00:00-06,0.1047,0.4058333333333333,-0.30115
2017-01-05 11:00:00-06,0.21506666666666666,1.147333333333333,-0.9322
2017-01-05 12:00:00-06,0.1211333333333333,0.8834333333333331,-0.7624166666666666
2017-01-05 13:00:00-06,0.22258333333333327,1.2921166666666668,-1.0695333333333332
2017-01-05 14:00:00-06,0.1265,0.8917666666666666,-0.7652166666666665
2017-01-05 15:00:00-06,0.1232,0.9488333333333332,-0.82565
2017-01-05 16:00:00-06,0.1968,0.32505,-0.12821666666666665
2017-01-05 17:00:00-06,0.3534333333333333,0.03443333333333333,0.30775
2017-01-05 18:00:00-06,0.40191666666666653,0.0,0.40191666666666653
2017-01-05 19:00:00-06,0.6197833333333332,0.0,0.6197833333333332
2017-01-05 20:00:00-06,0.90395,0.0,0.90395
2017-01-05 21:00:00-06,1.3911833333333332,0.0,1.3911833333333332
2017-01-05 22:00:00-06,1.3850833333333332,0.0,1.3850833333333332
2017-01-05 23:00:00-06,1.4085166666666669,0.0,1.4085166666666669
2017-01-06 00:00:00-06,1.250916666666667,0.0,1.250916666666667
2017-01-06 01:00:00-06,0.3508,0.0,0.3508
2017-01-06 02:00:00-06,0.4114,0.0,0.4114
2017-01-06 03:00:00-06,0.386,0.0,0.386
2017-01-06 04:00:00-06,0.3559,0.0,0.3559
2017-01-06 05:00:00-06,0.3455166666666666,0.0,0.3455166666666666
2017-01-06 06:00:00-06,0.39731666666666654,0.0,0.39731666666666654
2017-01-06 07:00:00-06,0.5202,0.0,0.5199
2017-01-06 08:00:00-06,0.38795,0.07311666666666665,0.3146833333333333
2017-01-06 09:00:00-06,0.17836666666666665,0.20368333333333327,-0.02525
2017-01-06 10:00:00-06,0.10158333333333333,0.2451666666666666,-0.1435
2017-01-06 11:00:00-06,0.08995,0.44145,-0.3516166666666666
2017-01-06 12:00:00-06,0.22106666666666666,0.5025833333333332,-0.2815
2017-01-06 13:00:00-06,0.1282833333333333,0.67755,-0.5493166666666666
2017-01-06 14:00:00-06,0.21348333333333327,0.49745,-0.2839333333333333
2017-01-06 15:00:00-06,0.1557333333333333,0.2315166666666666,-0.07575
2017-01-06 16:00:00-06,0.5933,0.153,0.4403666666666666
2017-01-06 17:00:00-06,0.4509,0.05385,0.3912
2017-01-06 18:00:00-06,0.48425,0.0,0.48425
2017-01-06 19:00:00-06,1.309,0.0,1.309
2017-01-06 20:00:00-06,1.42685,0.0,1.42685
2017-01-06 21:00:00-06,1.4864166666666667,0.0,1.4864166666666667
2017-01-06 22:00:00-06,1.4985166666666667,0.0,1.4985166666666667
2017-01-06 23:00:00-06,1.5279166666666668,0.0,1.5279166666666668
2017-01-07 00:00:00-06,1.5552833333333331,0.0,1.5552833333333331
2017-01-07 01:00:00-06,1.5807,0.0,1.5807
2017-01-07 02:00:00-06,0.4646,0.0,0.4646
2017-01-07 03:00:00-06,0.4811833333333332,0.0,0.4811833333333332
2017-01-07 04:00:00-06,0.4305833333333333,0.0,0.4305833333333333
2017-01-07 05:00:00-06,0.4168,0.0,0.4168
2017-01-07 06:00:00-06,0.4107333333333333,0.0,0.4107333333333333
2017-01-07 07:00:00-06,0.5589666666666666,0.006866666666666667,0.5479333333333332
2017-01-07 08:00:00-06,1.362766666666667,0.5163166666666666,0.84635
2017-01-07 09:00:00-06,1.3523166666666668,1.1303666666666667,0.22195
2017-01-07 10:00:00-06,1.4579666666666669,1.5519666666666667,-0.09395
2017-01-07 11:00:00-06,1.5124833333333332,2.09905,-0.58665
2017-01-07 12:00:00-06,1.7383833333333332,2.49605,-0.7577166666666666
2017-01-07 13:00:00-06,1.6276166666666667,2.670716666666667,-1.0431333333333332
2017-01-07 14:00:00-06,1.53665,2.5869166666666668,-1.0502
2017-01-07 15:00:00-06,2.39135,2.250316666666667,0.1410333333333333
2017-01-07 16:00:00-06,1.4318833333333332,1.3727,0.0591
2017-01-07 17:00:00-06,1.4084666666666668,0.1115,1.2905166666666668
2017-01-07 18:00:00-06,1.3826666666666667,0.0,1.3826666666666667
2017-01-07 19:00:00-06,1.37845,0.0,1.37845
2017-01-07 20:00:00-06,1.4036,0.0,1.4036
2017-01-07 21:00:00-06,1.3943,0.0,1.3943
2017-01-07 22:00:00-06,1.4024,0.0,1.4024
2017-01-07 23:00:00-06,1.3936833333333332,0.0,1.3936833333333332
2017-01-08 00:00:00-06,0.4312166666666665,0.0,0.4312166666666665
2017-01-08 01:00:00-06,0.2798833333333333,0.0,0.2798833333333333
2017-01-08 02:00:00-06,0.39226666666666654,0.0,0.39226666666666654
2017-01-08 03:00:00-06,0.3599,0.0,0.3599
2017-01-08 04:00:00-06,0.3739333333333333,0.0,0.3739333333333333
2017-01-08 05:00:00-06,0.3593833333333333,0.0,0.3593833333333333
2017-01-08 06:00:00-06,0.3381666666666666,0.0,0.3381666666666666
2017-01-08 07:00:00-06,0.7193333333333332,0.005033333333333333,0.7098833333333332
2017-01-08 08:00:00-06,1.4635333333333331,0.49965,0.9638833333333332
2017-01-08 09:00:00-06,2.13225,1.0851833333333332,1.0471
2017-01-08 10:00:00-06,2.535066666666667,1.5229833333333331,1.0119833333333332
2017-01-08 11:00:00-06,1.6753833333333332,2.0534,-0.3780333333333333
2017-01-08 12:00:00-06,1.5567666666666669,2.4405666666666668,-0.8837666666666666
2017-01-08 13:00:00-06,1.55955,2.613633333333333,-1.0541
2017-01-08 14:00:00-06,1.51925,2.500166666666667,-0.9809666666666664
2017-01-08 15:00:00-06,1.5370333333333333,2.1322,-0.5951833333333332
2017-01-08 16:00:00-06,1.3019833333333333,1.2681833333333332,0.03381666666666666
2017-01-08 17:00:00-06,0.4615166666666666,0.11193333333333333,0.3435666666666666
2017-01-08 18:00:00-06,1.213666666666667,0.0,1.213666666666667
2017-01-08 19:00:00-06,1.4355,0.0,1.4355
2017-01-08 20:00:00-06,0.8856166666666666,0.0,0.8856166666666666
2017-01-08 21:00:00-06,0.2559,0.0,0.2559
2017-01-08 22:00:00-06,0.15271666666666664,0.0,0.15271666666666664
2017-01-08 23:00:00-06,0.15535,0.0,0.15535
2017-01-09 00:00:00-06,0.155,0.0,0.155
2017-01-09 01:00:00-06,0.19746666666666665,0.0,0.19746666666666665
2017-01-09 02:00:00-06,0.2607666666666666,0.0,0.2607666666666666
2017-01-09 03:00:00-06,0.2259833333333333,0.0,0.2259833333333333
2017-01-09 04:00:00-06,0.2339666666666666,0.0,0.2339666666666666
2017-01-09 05:00:00-06,0.2509,0.0,0.2509
2017-01-09 06:00:00-06,0.3197333333333333,0.0,0.3197333333333333
2017-01-09 07:00:00-06,0.4533666666666666,0.0,0.448
2017-01-09 08:00:00-06,0.2896,0.1565333333333333,0.13306666666666664
2017-01-09 09:00:00-06,0.11513333333333332,0.5983666666666666,-0.48315
2017-01-09 10:00:00-06,0.1164,1.32115,-1.2047
