localminute,use,gen,grid
2017-01-01 00:00:00-06,0.39326666666666654,0.0,0.39326666666666654
2017-01-01 01:00:00-06,0.3362833333333333,0.0,0.3362833333333333
2017-01-01 02:00:00-06,0.3361166666666666,0.0,0.3361166666666666
2017-01-01 03:00:00-06,0.3855,0.0,0.3855
2017-01-01 04:00:00-06,0.35105,0.0,0.35105
2017-01-01 05:00:00-06,0.3403666666666666,0.0,0.3403666666666666
2017-01-01 06:00:00-06,0.2813833333333333,0.0,0.2813833333333333
2017-01-01 07:00:00-06,0.2836666666666666,0.022116666666666663,0.2581333333333333
2017-01-01 08:00:00-06,0.2259,0.21653333333333327,0.00935
2017-01-01 09:00:00-06,1.056633333333333,0.8018333333333331,0.2548833333333333
2017-01-01 10:00:00-06,0.21763333333333326,2.0674,-1.849616666666667
2017-01-01 11:00:00-06,0.20266666666666666,2.629983333333333,-2.427366666666667
2017-01-01 12:00:00-06,0.21756666666666666,3.30085,-3.083283333333333
2017-01-01 13:00:00-06,0.21248333333333327,3.5995166666666667,-3.3871
2017-01-01 14:00:00-06,0.349,3.50985,-3.160816666666667
2017-01-01 15:00:00-06,0.2684166666666666,2.9875,-2.719066666666667
2017-01-01 16:00:00-06,0.3157333333333333,1.817416666666667,-1.5017666666666667
2017-01-01 17:00:00-06,0.3032333333333333,0.2647333333333333,0.03173333333333333
2017-01-01 18:00:00-06,0.34845,0.0,0.34845
2017-01-01 19:00:00-06,0.3255833333333333,0.0,0.3255833333333333
2017-01-01 20:00:00-06,0.3985833333333333,0.0,0.3985833333333333
2017-01-01 21:00:00-06,0.2835666666666666,0.0,0.2835666666666666
2017-01-01 22:00:00-06,0.2723833333333333,0.0,0.2723833333333333
2017-01-01 23:00:00-06,0.2529166666666666,0.0,0.2529166666666666
2017-01-02 00:00:00-06,0.22476666666666664,0.0,0.22476666666666664
2017-01-02 01:00:00-06,0.2313,0.0,0.2313
2017-01-02 02:00:00-06,0.2597,0.0,0.2597
2017-01-02 03:00:00-06,0.25825,0.0,0.25825
2017-01-02 04:00:00-06,0.2390666666666666,0.0,0.2390666666666666
2017-01-02 05:00:00-06,0.2290333333333333,0.0,0.2290333333333333
2017-01-02 06:00:00-06,0.2956166666666666,0.0,0.2956166666666666
2017-01-02 07:00:00-06,0.28425,0.011,0.26925
2017-01-02 08:00:00-06,0.2768166666666666,0.13175,0.14505
2017-01-02 09:00:00-06,0.2727833333333333,0.9342,-0.6613166666666666
2017-01-02 10:00:00-06,0.3490666666666666,2.2812333333333332,-1.932316666666667
2017-01-02 11:00:00-06,0.2909666666666666,3.0826,-2.7916166666666666
2017-01-02 12:00:00-06,0.44085,3.7020666666666666,-3.26115
2017-01-02 13:00:00-06,1.522233333333333,3.8692833333333327,-2.347033333333333
2017-01-02 14:00:00-06,0.20116666666666666,3.7338666666666662,-3.532766666666667
2017-01-02 15:00:00-06,0.3135833333333333,3.217083333333333,-2.9034833333333334
2017-01-02 16:00:00-06,0.58865,2.1699333333333333,-1.5813333333333333
2017-01-02 17:00:00-06,0.3661666666666666,0.43536666666666657,-0.07283333333333332
2017-01-02 18:00:00-06,2.611466666666667,0.0,2.611466666666667
2017-01-02 19:00:00-06,0.9957166666666664,0.0,0.9957166666666664
2017-01-02 20:00:00-06,3.1010666666666666,0.0,3.1010666666666666
2017-01-02 21:00:00-06,0.3187333333333333,0.0,0.3187333333333333
2017-01-02 22:00:00-06,0.2947166666666666,0.0,0.2947166666666666
2017-01-02 23:00:00-06,0.2939,0.0,0.2939
2017-01-03 00:00:00-06,0.2992166666666666,0.0,0.2992166666666666
2017-01-03 01:00:00-06,0.2746833333333333,0.0,0.2746833333333333
2017-01-03 02:00:00-06,0.2540833333333333,0.0,0.2540833333333333
2017-01-03 03:00:00-06,0.2673,0.0,0.2673
2017-01-03 04:00:00-06,0.2603,0.0,0.2603
2017-01-03 05:00:00-06,0.2734666666666666,0.0,0.2734666666666666
2017-01-03 06:00:00-06,0.22886666666666666,0.0,0.22886666666666666
2017-01-03 07:00:00-06,0.19886666666666666,0.0243,0.1705833333333333
