localminute,use,gen,grid
2017-01-01 00:00:00-06,1.1060666666666668,0.0,1.1151
2017-01-01 01:00:00-06,1.6971166666666668,0.0,1.7059166666666667
2017-01-01 02:00:00-06,1.0733,0.0,1.0820333333333332
2017-01-01 03:00:00-06,0.90295,0.0,0.9116333333333332
2017-01-01 04:00:00-06,0.8060666666666666,0.0,0.81475
2017-01-01 05:00:00-06,0.7937166666666666,0.0,0.8024333333333331
2017-01-01 06:00:00-06,0.7773666666666667,0.0,0.7861666666666666
2017-01-01 07:00:00-06,0.7659,0.0,0.7856666666666666
2017-01-01 08:00:00-06,0.55185,0.025183333333333332,0.5267666666666666
2017-01-01 09:00:00-06,0.6030833333333332,0.26355,0.3395833333333333
2017-01-01 10:00:00-06,0.70385,0.4803166666666666,0.22358333333333327
2017-01-01 11:00:00-06,2.665783333333333,1.1208333333333331,1.5450833333333331
2017-01-01 12:00:00-06,0.6570833333333332,1.8170166666666667,-1.1599666666666668
2017-01-01 13:00:00-06,0.6631333333333332,2.263233333333333,-1.6001333333333332
2017-01-01 14:00:00-06,0.8034,2.423033333333333,-1.6195833333333332
2017-01-01 15:00:00-06,2.568783333333333,2.156766666666667,0.4121
2017-01-01 16:00:00-06,1.2048666666666668,0.9343166666666664,0.2704333333333333
2017-01-01 17:00:00-06,1.1366333333333332,0.03778333333333332,1.09885
2017-01-01 18:00:00-06,0.9210833333333333,0.0,0.9296666666666664
2017-01-01 19:00:00-06,2.078066666666667,0.0,2.088483333333333
2017-01-01 20:00:00-06,1.3531333333333333,0.0,1.3624833333333333
2017-01-01 21:00:00-06,1.1155166666666667,0.0,1.1245
2017-01-01 22:00:00-06,0.88965,0.0,0.8983166666666667
2017-01-01 23:00:00-06,0.7311833333333332,0.0,0.739483333333333
2017-01-02 00:00:00-06,0.4808666666666666,0.0,0.4890833333333332
2017-01-02 01:00:00-06,0.4102833333333333,0.0,0.4184833333333333
2017-01-02 02:00:00-06,0.42225,0.0,0.4305
2017-01-02 03:00:00-06,0.40725,0.0,0.4154833333333333
2017-01-02 04:00:00-06,0.4054,0.0,0.4136333333333333
2017-01-02 05:00:00-06,0.5736833333333332,0.0,0.58205
2017-01-02 06:00:00-06,0.6555,0.0,0.6638833333333332
2017-01-02 07:00:00-06,0.3997333333333333,0.0,0.42085
2017-01-02 08:00:00-06,0.3757666666666665,0.022366666666666663,0.35335
2017-01-02 09:00:00-06,0.3773166666666665,0.09903333333333332,0.27835
2017-01-02 10:00:00-06,0.3728166666666666,0.4645166666666666,-0.09175
2017-01-02 11:00:00-06,0.4551833333333333,1.2963833333333332,-0.84125
2017-01-02 12:00:00-06,0.43905,2.028583333333333,-1.5893666666666668
2017-01-02 13:00:00-06,0.3531833333333333,2.449583333333333,-2.096433333333333
2017-01-02 14:00:00-06,0.2998,2.603216666666667,-2.30345
2017-01-02 15:00:00-06,0.5421666666666666,2.3734333333333333,-1.83125
2017-01-02 16:00:00-06,0.9675333333333332,1.1779666666666668,-0.21038333333333328
2017-01-02 17:00:00-06,0.8982333333333331,0.07286666666666665,0.8253166666666666
2017-01-02 18:00:00-06,0.6422166666666665,0.0,0.6504666666666666
2017-01-02 19:00:00-06,1.066733333333333,0.0,1.0755833333333331
2017-01-02 20:00:00-06,2.4210166666666666,0.0,2.431833333333333
2017-01-02 21:00:00-06,1.48695,0.0,1.4966333333333333
2017-01-02 22:00:00-06,0.7424666666666666,0.0,0.7510166666666666
2017-01-02 23:00:00-06,0.51145,0.0,0.5197166666666666
