localminute,use,gen,grid
2017-01-31 18:00:00-06,0.50145,0.0,0.4996833333333332
2017-01-31 19:00:00-06,0.6695833333333332,0.0,0.6695833333333332
2017-01-31 20:00:00-06,0.49865,0.0,0.49865
2017-01-31 21:00:00-06,0.33665,0.0,0.33665
2017-01-31 22:00:00-06,0.3296166666666666,0.0,0.3296166666666666
2017-01-31 23:00:00-06,0.33435,0.0,0.33435
2017-02-01 00:00:00-06,0.23445,0.0,0.23445
2017-02-01 01:00:00-06,0.2401666666666666,0.0,0.2401666666666666
2017-02-01 02:00:00-06,0.2079,0.0,0.2079
2017-02-01 03:00:00-06,0.2304833333333333,0.0,0.2304833333333333
2017-02-01 04:00:00-06,0.21708333333333327,0.0,0.21708333333333327
2017-02-01 05:00:00-06,0.21978333333333328,0.0,0.21978333333333328
2017-02-01 06:00:00-06,0.5715333333333332,0.0,0.5715333333333332
2017-02-01 07:00:00-06,0.6229,0.0158,0.6023833333333332
2017-02-01 08:00:00-06,1.0107,0.2790833333333333,0.7316666666666665
2017-02-01 09:00:00-06,0.2398166666666666,0.6531666666666666,-0.4133
2017-02-01 10:00:00-06,0.2571,2.271583333333333,-2.0145833333333334
2017-02-01 11:00:00-06,0.5036666666666666,3.6672666666666665,-3.163683333333333
2017-02-01 12:00:00-06,0.44821666666666654,4.10565,-3.657483333333333
2017-02-01 13:00:00-06,0.45305,4.212566666666667,-3.75965
2017-02-01 14:00:00-06,0.4557666666666666,3.9651166666666664,-3.509233333333333
2017-02-01 15:00:00-06,0.4411,3.3352666666666666,-2.8941166666666667
2017-02-01 16:00:00-06,0.4738666666666666,2.182266666666667,-1.7083333333333333
2017-02-01 17:00:00-06,0.5061166666666665,0.6898166666666666,-0.18375
2017-02-01 18:00:00-06,3.335716666666667,0.0,3.3331666666666666
2017-02-01 19:00:00-06,1.1084666666666667,0.0,1.1084666666666667
2017-02-01 20:00:00-06,0.5961166666666666,0.0,0.5961166666666666
2017-02-01 21:00:00-06,0.3495166666666666,0.0,0.3495166666666666
2017-02-01 22:00:00-06,0.4179333333333333,0.0,0.4179333333333333
2017-02-01 23:00:00-06,0.3654166666666666,0.0,0.3654166666666666
2017-02-02 00:00:00-06,0.2439666666666666,0.0,0.2439666666666666
2017-02-02 01:00:00-06,0.2330166666666666,0.0,0.2330166666666666
2017-02-02 02:00:00-06,0.2460333333333333,0.0,0.2460333333333333
2017-02-02 03:00:00-06,0.22376666666666664,0.0,0.22376666666666664
2017-02-02 04:00:00-06,0.2480833333333333,0.0,0.2480833333333333
2017-02-02 05:00:00-06,0.22155,0.0,0.22155
2017-02-02 06:00:00-06,0.5799333333333332,0.0,0.5799333333333332
2017-02-02 07:00:00-06,0.3194833333333333,0.0039,0.3105333333333333
2017-02-02 08:00:00-06,0.20133333333333328,0.19055,0.010816666666666665
2017-02-02 09:00:00-06,0.21118333333333328,0.4436833333333333,-0.23245
2017-02-02 10:00:00-06,0.20248333333333327,0.7741166666666666,-0.5716333333333332
