localminute,use,gen,grid,Month,Day,Hour,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Temperature,Solar Zenith Angle,Precipitable Water
2016-01-01 00:00:00-06,2.724966666666667,0.0,2.724966666666667,1,1,0,0,0,0,0,0,0,7,100.56,2.021
2016-01-01 01:00:00-06,2.031066666666667,0.0,2.031066666666667,1,1,1,0,0,0,0,0,0,6,112.9,2.049
2016-01-01 02:00:00-06,1.5910833333333332,0.0,1.5910833333333332,1,1,2,0,0,0,0,0,0,6,125.59,2.037
2016-01-01 03:00:00-06,2.060483333333333,0.0,2.060483333333333,1,1,3,0,0,0,0,0,0,6,138.48,2.021
2016-01-01 04:00:00-06,2.373533333333333,0.0,2.373533333333333,1,1,4,0,0,0,0,0,0,6,151.39,2.027
2016-01-01 05:00:00-06,2.337066666666667,0.0,2.337066666666667,1,1,5,0,0,0,0,0,0,6,163.89,2.059
2016-01-01 06:00:00-06,2.354233333333333,0.0,2.354233333333333,1,1,6,0,0,0,0,0,0,6,172.6,2.103
2016-01-01 07:00:00-06,2.0194666666666667,0.0,2.01935,1,1,7,0,0,0,0,0,0,6,165.58,2.154
2016-01-01 08:00:00-06,2.271666666666667,0.2681333333333333,2.0034666666666667,1,1,8,0,0,0,0,0,0,5,153.23,2.212
2016-01-01 09:00:00-06,2.33335,0.7352666666666665,1.5981333333333332,1,1,9,0,0,0,0,0,0,5,140.34,2.258
2016-01-01 10:00:00-06,2.500233333333333,0.97015,1.5301,1,1,10,0,0,0,0,0,0,5,127.44,2.285
2016-01-01 11:00:00-06,2.066066666666667,1.8723666666666667,0.19381666666666664,1,1,11,0,0,0,0,0,0,4,114.71,2.302
2016-01-01 12:00:00-06,0.9949,1.40595,-0.4110833333333333,1,1,12,0,0,0,0,0,0,4,102.3,2.32
2016-01-01 13:00:00-06,0.7734666666666666,1.1174,-0.3439166666666666,1,1,13,0,0,0,0,0,0,4,90.4,2.339
