localminute,use,gen,grid
2017-01-01 00:00:00-06,0.49435,0.0,0.49435
2017-01-01 01:00:00-06,0.50655,0.0,0.50655
2017-01-01 02:00:00-06,0.5552666666666666,0.0,0.5552666666666666
2017-01-01 03:00:00-06,0.3616,0.0,0.3616
2017-01-01 04:00:00-06,0.5049166666666666,0.0,0.5049166666666666
2017-01-01 05:00:00-06,0.38821666666666654,0.0,0.38821666666666654
2017-01-01 06:00:00-06,0.5609333333333332,0.0,0.5609333333333332
2017-01-01 07:00:00-06,0.5118333333333333,0.0175,0.4896666666666666
2017-01-01 08:00:00-06,0.4578666666666666,0.19695,0.2609333333333333
2017-01-01 09:00:00-06,0.6431833333333332,1.0093666666666663,-0.36615
2017-01-01 10:00:00-06,0.3175833333333333,1.9582,-1.64065
2017-01-01 11:00:00-06,0.3205,2.449533333333333,-2.12905
2017-01-01 12:00:00-06,0.42325,3.0750333333333333,-2.651733333333333
2017-01-01 13:00:00-06,0.6652833333333332,3.2859166666666666,-2.6207
2017-01-01 14:00:00-06,0.3442,3.1645833333333333,-2.82025
2017-01-01 15:00:00-06,0.3244166666666666,2.6550166666666666,-2.330683333333333
2017-01-01 16:00:00-06,0.3166833333333333,1.263183333333333,-0.9464166666666664
2017-01-01 17:00:00-06,0.2971,0.10478333333333333,0.18296666666666664
2017-01-01 18:00:00-06,0.2829333333333333,0.0,0.2829333333333333
2017-01-01 19:00:00-06,0.3981333333333333,0.0,0.3981333333333333
2017-01-01 20:00:00-06,0.6759,0.0,0.6759
2017-01-01 21:00:00-06,0.5278166666666666,0.0,0.5278166666666666
2017-01-01 22:00:00-06,0.6328,0.0,0.6328
2017-01-01 23:00:00-06,2.7952833333333333,0.0,2.7952833333333333
2017-01-02 00:00:00-06,0.636,0.0,0.636
2017-01-02 01:00:00-06,0.504,0.0,0.504
2017-01-02 02:00:00-06,0.4336,0.0,0.4336
2017-01-02 03:00:00-06,0.4451,0.0,0.4451
2017-01-02 04:00:00-06,0.4301333333333333,0.0,0.4301333333333333
2017-01-02 05:00:00-06,0.41175,0.0,0.41175
2017-01-02 06:00:00-06,0.43065,0.0,0.43065
2017-01-02 07:00:00-06,0.5375833333333332,0.006683333333333333,0.5252833333333332
2017-01-02 08:00:00-06,0.43935,0.3439333333333333,0.09538333333333332
2017-01-02 09:00:00-06,0.7056666666666666,1.37065,-0.6649333333333332
2017-01-02 10:00:00-06,0.5292,2.1315,-1.6023333333333332
2017-01-02 11:00:00-06,0.5091666666666665,2.8960166666666667,-2.3867833333333333
2017-01-02 12:00:00-06,0.85025,3.4399,-2.5897
2017-01-02 13:00:00-06,0.84815,3.5237,-2.67555
2017-01-02 14:00:00-06,0.3938333333333333,3.336466666666667,-2.94265
2017-01-02 15:00:00-06,0.3682,2.8331833333333334,-2.4649666666666668
2017-01-02 16:00:00-06,0.4151833333333333,1.48875,-1.0736333333333332
2017-01-02 17:00:00-06,0.58805,0.16245,0.4179333333333333
2017-01-02 18:00:00-06,0.5981666666666666,0.0,0.5981666666666666
2017-01-02 19:00:00-06,0.8938,0.0,0.8938
2017-01-02 20:00:00-06,0.7908,0.0,0.7908
2017-01-02 21:00:00-06,0.5554166666666666,0.0,0.5554166666666666
2017-01-02 22:00:00-06,0.7623333333333331,0.0,0.7623333333333331
2017-01-02 23:00:00-06,0.7361166666666665,0.0,0.7361166666666665
2017-01-03 00:00:00-06,0.6502,0.0,0.6502
2017-01-03 01:00:00-06,0.614,0.0,0.614
2017-01-03 02:00:00-06,0.48395,0.0,0.48395
2017-01-03 03:00:00-06,0.4607,0.0,0.4607
2017-01-03 04:00:00-06,0.7115,0.0,0.7115
2017-01-03 05:00:00-06,3.66615,0.0,3.66615
2017-01-03 06:00:00-06,2.5513166666666667,0.0,2.5513166666666667
2017-01-03 07:00:00-06,0.5535333333333332,0.0217,0.5270833333333332
2017-01-03 08:00:00-06,0.7546666666666666,0.3917833333333333,0.36295
2017-01-03 09:00:00-06,0.4630333333333332,1.4067166666666668,-0.9436166666666664
