localminute,use,gen,grid,Month,Day,Hour,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Temperature,Solar Zenith Angle,Precipitable Water
2016-01-01 00:00:00-06,0.1316,0.0,0.1316,1,1,0,0,0,0,0,0,0,7,100.56,2.021
2016-01-01 01:00:00-06,0.1888,0.0,0.1888,1,1,1,0,0,0,0,0,0,6,112.9,2.049
2016-01-01 02:00:00-06,3.297133333333333,0.0,3.297133333333333,1,1,2,0,0,0,0,0,0,6,125.59,2.037
2016-01-01 03:00:00-06,3.4872,0.0,3.4872,1,1,3,0,0,0,0,0,0,6,138.48,2.021
2016-01-01 04:00:00-06,2.044283333333333,0.0,2.044283333333333,1,1,4,0,0,0,0,0,0,6,151.39,2.027
2016-01-01 05:00:00-06,0.39865,0.0,0.39865,1,1,5,0,0,0,0,0,0,6,163.89,2.059
2016-01-01 06:00:00-06,0.7833833333333331,0.0,0.7833833333333331,1,1,6,0,0,0,0,0,0,6,172.6,2.103
2016-01-01 07:00:00-06,0.5965833333333332,5e-05,0.5965166666666666,1,1,7,0,0,0,0,0,0,6,165.58,2.154
2016-01-01 08:00:00-06,2.62945,0.1266833333333333,2.5027,1,1,8,0,0,0,0,0,0,5,153.23,2.212
2016-01-01 09:00:00-06,2.9261166666666667,0.35875,2.56755,1,1,9,0,0,0,0,0,0,5,140.34,2.258
2016-01-01 10:00:00-06,2.982333333333333,0.4433166666666665,2.5389833333333334,1,1,10,0,0,0,0,0,0,5,127.44,2.285
2016-01-01 11:00:00-06,1.8965,0.9494166666666664,0.94705,1,1,11,0,0,0,0,0,0,4,114.71,2.302
2016-01-01 12:00:00-06,1.0461666666666667,0.6479333333333333,0.39835,1,1,12,0,0,0,0,0,0,4,102.3,2.32
2016-01-01 13:00:00-06,0.8855666666666666,0.50655,0.37896666666666656,1,1,13,0,0,0,0,0,0,4,90.4,2.339
2016-01-01 14:00:00-06,0.9676,0.4160833333333333,0.5515833333333332,1,1,14,53,0,53,57,453,141,4,79.28,2.343
2016-01-01 15:00:00-06,0.777783333333333,0.12406666666666664,0.6537833333333332,1,1,15,120,0,120,83,670,319,4,69.34,2.3280000000000003
2016-01-01 16:00:00-06,1.1805166666666669,0.03275,1.1478333333333333,1,1,16,209,70,243,95,777,470,5,61.17,2.305
2016-01-01 17:00:00-06,0.5055,0.0020833333333333333,0.5034,1,1,17,237,360,441,99,833,570,6,55.57,2.285
2016-01-01 18:00:00-06,0.3246333333333333,0.0,0.3246333333333333,1,1,18,228,21,241,101,851,609,6,53.38,2.275
2016-01-01 19:00:00-06,0.4752833333333332,0.0,0.4752833333333332,1,1,19,171,0,171,98,842,581,6,54.99,2.271
2016-01-01 20:00:00-06,0.5648833333333332,0.0,0.5648833333333332,1,1,20,199,31,214,92,800,491,6,60.12000000000001,2.266
2016-01-01 21:00:00-06,0.58905,0.0,0.58905,1,1,21,20,0,20,80,713,348,6,67.95,2.261
2016-01-01 22:00:00-06,0.7292833333333332,0.0,0.7292833333333332,1,1,22,9,0,9,58,532,172,5,77.66,2.259
2016-01-01 23:00:00-06,0.7390333333333331,0.0,0.7390333333333331,1,1,23,0,0,0,12,87,14,4,88.63,2.265
2016-01-02 00:00:00-06,3.87685,0.0,3.87685,1,2,0,0,0,0,0,0,0,4,100.43,2.273
2016-01-02 01:00:00-06,0.8108333333333331,0.0,0.8108333333333331,1,2,1,0,0,0,0,0,0,4,112.77,2.282
2016-01-02 02:00:00-06,3.2269666666666668,0.0,3.2269666666666668,1,2,2,0,0,0,0,0,0,4,125.46,2.294
2016-01-02 03:00:00-06,3.8555833333333327,0.0,3.8555833333333327,1,2,3,0,0,0,0,0,0,4,138.35,2.306
2016-01-02 04:00:00-06,2.62875,0.0,2.62875,1,2,4,0,0,0,0,0,0,4,151.26,2.311
2016-01-02 05:00:00-06,0.20506666666666665,0.0,0.20506666666666665,1,2,5,0,0,0,0,0,0,4,163.76,2.2960000000000003
2016-01-02 06:00:00-06,0.3439,0.0,0.3439,1,2,6,0,0,0,0,0,0,4,172.51,2.265
2016-01-02 07:00:00-06,0.11383333333333333,0.00025,0.11356666666666665,1,2,7,0,0,0,0,0,0,4,165.63,2.238
2016-01-02 08:00:00-06,0.2577666666666666,0.031216666666666663,0.22655,1,2,8,0,0,0,0,0,0,4,153.3,2.23
2016-01-02 09:00:00-06,0.2312666666666666,0.10083333333333333,0.1304333333333333,1,2,9,0,0,0,0,0,0,4,140.41,2.24
