localminute,use,gen,grid
2017-01-01 00:00:00-06,0.5688666666666666,0.0,0.5688666666666666
2017-01-01 01:00:00-06,0.4695833333333332,0.0,0.4695833333333332
2017-01-01 02:00:00-06,0.5219833333333332,0.0,0.5219833333333332
2017-01-01 03:00:00-06,0.50315,0.0,0.50315
2017-01-01 04:00:00-06,0.4874666666666666,0.0,0.4874666666666666
2017-01-01 05:00:00-06,0.5067333333333331,0.0,0.5067333333333331
2017-01-01 06:00:00-06,0.4645666666666666,0.0,0.4645666666666666
2017-01-01 07:00:00-06,0.4002833333333333,0.02548333333333333,0.3701833333333333
2017-01-01 08:00:00-06,0.4453,0.2756333333333333,0.1696
2017-01-01 09:00:00-06,0.6917,1.1630166666666668,-0.4712833333333332
2017-01-01 10:00:00-06,1.11905,2.4340333333333333,-1.3149166666666667
2017-01-01 11:00:00-06,0.9921166666666664,3.4511166666666666,-2.4588666666666668
2017-01-01 12:00:00-06,0.4633,4.261083333333333,-3.797716666666666
2017-01-01 13:00:00-06,0.88995,4.47905,-3.589033333333333
2017-01-01 14:00:00-06,0.96345,4.170416666666666,-3.206933333333333
2017-01-01 15:00:00-06,1.0226333333333333,3.3587833333333332,-2.336133333333333
2017-01-01 16:00:00-06,1.2722166666666668,1.2235666666666667,0.04863333333333332
2017-01-01 17:00:00-06,1.52775,0.0433,1.4803166666666667
2017-01-01 18:00:00-06,1.3469,0.0,1.3469
2017-01-01 19:00:00-06,1.248133333333333,0.0,1.248133333333333
2017-01-01 20:00:00-06,1.1564,0.0,1.1564
2017-01-01 21:00:00-06,1.1444833333333333,0.0,1.1444833333333333
2017-01-01 22:00:00-06,1.0930166666666667,0.0,1.0930166666666667
2017-01-01 23:00:00-06,0.8041166666666666,0.0,0.8041166666666666
2017-01-02 00:00:00-06,0.7278833333333332,0.0,0.7278833333333332
2017-01-02 01:00:00-06,0.602,0.0,0.602
2017-01-02 02:00:00-06,0.5646833333333332,0.0,0.5646833333333332
2017-01-02 03:00:00-06,0.5102166666666667,0.0,0.5102166666666667
2017-01-02 04:00:00-06,0.5161,0.0,0.5161
2017-01-02 05:00:00-06,0.4926,0.0,0.4926
2017-01-02 06:00:00-06,0.4949333333333332,0.0,0.4949333333333332
2017-01-02 07:00:00-06,0.3744833333333333,0.00755,0.3622
2017-01-02 08:00:00-06,0.5217666666666666,0.2547833333333333,0.26695
2017-01-02 09:00:00-06,0.4542,1.4039833333333331,-0.9498333333333332
2017-01-02 10:00:00-06,0.9050833333333332,2.675816666666667,-1.7706666666666668
2017-01-02 11:00:00-06,0.4823,4.085383333333333,-3.6031166666666663
2017-01-02 12:00:00-06,0.5659,4.7923,-4.226466666666666
2017-01-02 13:00:00-06,0.3823166666666665,4.81405,-4.431683333333333
2017-01-02 14:00:00-06,0.5496666666666666,4.483883333333333,-3.934233333333333
2017-01-02 15:00:00-06,0.8292,3.67055,-2.84135
2017-01-02 16:00:00-06,0.9723833333333332,1.4189666666666667,-0.44656666666666656
2017-01-02 17:00:00-06,1.22575,0.022816666666666662,1.1990833333333333
2017-01-02 18:00:00-06,1.8747333333333331,0.0,1.8747333333333331
2017-01-02 19:00:00-06,1.2051166666666668,0.0,1.2051166666666668
2017-01-02 20:00:00-06,1.1607666666666667,0.0,1.1607666666666667
2017-01-02 21:00:00-06,1.1792833333333332,0.0,1.1792833333333332
2017-01-02 22:00:00-06,0.86195,0.0,0.86195
2017-01-02 23:00:00-06,0.6988666666666666,0.0,0.6988666666666666
2017-01-03 00:00:00-06,0.6665166666666666,0.0,0.6665166666666666
2017-01-03 01:00:00-06,0.60355,0.0,0.60355
2017-01-03 02:00:00-06,0.5040333333333332,0.0,0.5040333333333332
2017-01-03 03:00:00-06,0.5182333333333332,0.0,0.5182333333333332
2017-01-03 04:00:00-06,0.5425833333333332,0.0,0.5425833333333332
2017-01-03 05:00:00-06,0.4352,0.0,0.4352
2017-01-03 06:00:00-06,0.6157666666666666,0.0,0.6157666666666666
2017-01-03 07:00:00-06,0.5278666666666666,0.023983333333333332,0.4994166666666666
2017-01-03 08:00:00-06,0.8199833333333331,0.3178666666666666,0.5021333333333332
2017-01-03 09:00:00-06,0.848333333333333,1.45995,-0.6116333333333333
2017-01-03 10:00:00-06,0.91385,2.53445,-1.6206833333333333
2017-01-03 11:00:00-06,0.8710333333333331,3.929083333333333,-3.058066666666667
2017-01-03 12:00:00-06,0.3502,4.538316666666667,-4.18815
2017-01-03 13:00:00-06,0.6594,4.361766666666666,-3.7023166666666665
2017-01-03 14:00:00-06,0.7180666666666666,4.2038,-3.485733333333333
2017-01-03 15:00:00-06,0.9158833333333332,3.4320833333333334,-2.51615
2017-01-03 16:00:00-06,0.9663,1.3905166666666668,-0.42431666666666656
2017-01-03 17:00:00-06,0.7978666666666666,0.07873333333333332,0.7168666666666667
2017-01-03 18:00:00-06,0.6456666666666666,0.0,0.6456666666666666
2017-01-03 19:00:00-06,1.14465,0.0,1.14465
2017-01-03 20:00:00-06,1.0748,0.0,1.0748
2017-01-03 21:00:00-06,1.3616333333333333,0.0,1.3616333333333333
2017-01-03 22:00:00-06,1.5314166666666669,0.0,1.5314166666666669
2017-01-03 23:00:00-06,0.6418166666666666,0.0,0.6418166666666666
2017-01-04 00:00:00-06,0.61205,0.0,0.61205
2017-01-04 01:00:00-06,0.53065,0.0,0.53065
2017-01-04 02:00:00-06,0.6534166666666666,0.0,0.6534166666666666
2017-01-04 03:00:00-06,0.5403333333333332,0.0,0.5403333333333332
2017-01-04 04:00:00-06,0.6015833333333332,0.0,0.6015833333333332
2017-01-04 05:00:00-06,0.55955,0.0,0.55955
2017-01-04 06:00:00-06,0.58305,0.0,0.58305
2017-01-04 07:00:00-06,0.4925833333333332,0.0107,0.4779166666666666
2017-01-04 08:00:00-06,0.6576166666666666,0.4760333333333332,0.1814833333333333
2017-01-04 09:00:00-06,1.3289666666666669,1.1388666666666667,0.19016666666666665
2017-01-04 10:00:00-06,0.91295,1.7274833333333333,-0.81455
2017-01-04 11:00:00-06,1.9321666666666668,1.342833333333333,0.5894
2017-01-04 12:00:00-06,0.5706333333333332,1.14115,-0.5704666666666666
2017-01-04 13:00:00-06,0.6729333333333332,1.6792166666666668,-1.00635
2017-01-04 14:00:00-06,0.9971,2.707066666666667,-1.7100333333333333
2017-01-04 15:00:00-06,1.07275,2.8570333333333333,-1.7842166666666668
2017-01-04 16:00:00-06,1.13765,1.3034333333333332,-0.16565
